detail_page_url,event_count,status,description_found,image_found,reason
https://www.ticketweb.com/event/chingo-bling-arlington-improv-tickets/14099744?REFERRAL_ID=tmfeed,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/the-chicks-taking-the-long-way-new-york-new-york-10-10-2026/event/3B0064BA94562C58,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/373706,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/365420,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/372462,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/the-lonely-less-club-presents-eric-new-york-new-york-09-09-2026/event/000064C4AD7BF6CE,3,miss,false,false,fetch failed
https://www.ticketmaster.com/reeve-carney-broadway-divas-dallas-texas-09-03-2026/event/0C0064D9DD07BFE3,3,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7x8Ap,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/355141,3,miss,false,false,no usable og/meta tags
https://gossipgrill.com/event/finger-me-friday-2/2026-07-24/,3,hit,true,true,
https://communitybeer.com/event/game-nights-at-community/2026-07-30/,3,hit,true,true,
https://www.toyotacenter.com/events/detail/grupo-duelo,3,miss,false,false,no usable og/meta tags
https://www.terraza7.com/detalles-y-registro/peruvian-night-by-festejation,3,hit,true,false,
https://www.ticketmaster.com/event/Z7r9jZ1A7x87e,3,miss,false,false,fetch failed
https://www.terraza7.com/detalles-y-registro/eric-sterns-cuban-jazz-project-first-set,3,hit,true,false,
https://www.thecomedyclubatduckworths.com/shows/steve-hofstetter-friends-23-aug,3,miss,false,false,no usable og/meta tags
https://danelectros.com/event-archive/karaoke-dec-22-2025-xj9l4-xt8b9-th5rh-7232l-pcb8z-sbk2d-2gtkm-tp4rz-lt65b-dengl-42y7h-cpm44-ntar9-akslj-ftpzf-9r78t-r552w-8k8xh-4me5j-xw9lz-jmgz3-xxga2-rm9k4-b4x88-e8p3m-6dejj-ed9ly-az38d,3,miss,false,false,no usable og/meta tags
https://www.triplecbrewing.com/live-music-events/2026/4/14/mixtape-music-trivia-x67dt-xg9ff-2pls4-4ds79-djrrp-fzs5z-xmftc-hxsnt-7cdj2,3,hit,true,false,
https://www.triplecbrewing.com/live-music-events/2026/2/24/comedy-open-mic-night-pcxt2-l4plg-ff8je,3,hit,true,true,
https://danelectros.com/event-archive/y74pefxabjzwksl,3,hit,false,true,
https://www.ticketmaster.com/event/Z7r9jZ1A7PY7e,3,miss,false,false,fetch failed
https://www.ticketmaster.com/jonas-brothers-the-burning-up-tour-new-york-new-york-08-20-2026/event/3B0064E3B9A9324B,3,miss,false,false,fetch failed
https://www.ticketmaster.com/opening-weekend-with-nathalie-stutzmann-atlanta-georgia-10-01-2026/event/0E0064CBD45A44C6,3,miss,false,false,fetch failed
https://www.ticketmaster.com/flyleaf-with-lacey-sturm-20th-anniversary-anaheim-california-07-30-2026/event/09006451D420FBE8,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/365502,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/breaking-sound-the-peppermint-club-los-angeles-california-08-05-2026/event/090064BA91375EE8,3,miss,false,false,fetch failed
https://www.ticketmaster.com/jill-scott-to-whom-this-may-chicago-illinois-08-20-2026/event/07006465CC3788DC,3,miss,false,false,fetch failed
https://www.meanwhilebeer.com/events/volleyball-open-free-play-46,3,miss,false,false,no usable og/meta tags
https://www.ticketweb.com/event/mike-wheeler-blues-bandrico-mcfarland-kingston-mines-chicago-tickets/14727273,3,miss,false,false,no usable og/meta tags
https://www.ticketweb.com/event/rico-mcfarland-blues-bandomar-coleman-kingston-mines-chicago-tickets/14050364,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/ariana-grande-the-eternal-sunshine-tour-chicago-illinois-08-03-2026/event/04006319DDEA2CD5,3,miss,false,false,fetch failed
https://www.ticketweb.com/event/arturo-sandoval-10-time-grammy-scullers-jazz-club-tickets/14909583,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/sara-bareilles-the-good-grief-tour-hollywood-california-10-12-2026/event/090064C2D941CF2E,3,miss,false,false,fetch failed
https://www.ticketweb.com/event/john-pizzarelli-regattabar-tickets/14957233?pl=regatta,3,miss,false,false,no usable og/meta tags
https://on.fgtix.com/trk/AuGK,3,miss,false,false,no usable og/meta tags
https://www.ticketweb.com/event/angus-julia-stone-the-masonic-lodge-at-hollywood-tickets/14239054,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/sweet-home-alabama-scottsdale-arizona-10-02-2026/event/190064E89D9B47E0,3,miss,false,false,fetch failed
https://www.terraza7.com/detalles-y-registro/guachinangos-new-york-sounds-of-son-jarocho-first-set,3,hit,true,false,
https://www.ticketweb.com/event/happy-hour-on-the-patio-fitzgeralds-patio-tickets/14196694,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/event/Z7r9jZ1A7OsOb,3,miss,false,false,fetch failed
https://www.ticketmaster.com/britains-finest-scottsdale-arizona-10-16-2026/event/190064E8A3E64DFC,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/378385,3,miss,false,false,no usable og/meta tags
https://on.fgtix.com/trk/y8SK,3,miss,false,false,no usable og/meta tags
https://on.fgtix.com/trk/v8SK,3,miss,false,false,no usable og/meta tags
https://fergssportsbar.com/event/rays-vs-rangers/2026-07-28/,3,hit,true,true,
https://on.fgtix.com/trk/sILM,3,hit,true,false,
https://www.ticketmaster.com/event/Z7r9jZ1A7x3v3,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/379706,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/event/Z7r9jZ1A7OSZJ,3,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7-Zfw,3,miss,false,false,fetch failed
https://fergssportsbar.com/event/rays-vs-guardians-2/2026-07-24/,3,hit,true,true,
https://www.ticketmaster.com/courtney-barnett-creature-of-habit-tour-san-francisco-california-08-26-2026/event/1C00642FE36799E7,3,miss,false,false,fetch failed
https://fergssportsbar.com/event/rays-vs-white-sox/2026-07-31/,3,hit,true,true,
https://iffybooks.net/event/the-writing-room-tues/2026-07-28/,3,miss,false,false,no usable og/meta tags
https://www.ticketweb.com/event/christian-mcbride-ursa-major-blue-note-jazz-club-tickets/14777223,3,miss,false,false,no usable og/meta tags
https://www.ticketweb.com/event/bob-james-blue-note-jazz-club-tickets/14837553,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/362080,3,miss,false,false,no usable og/meta tags
https://iffybooks.net/event/li-ion-battery-pack-july-30/,3,miss,false,false,no usable og/meta tags
https://www.ticketweb.com/event/david-murray-quartet-feat-francesca-blue-note-jazz-club-tickets/14938673,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/366931,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/373724,3,miss,false,false,no usable og/meta tags
https://www.freddysbar.com/events/henry-mena-residency-2nd-saturdays-ek2mf,3,miss,false,false,no usable og/meta tags
https://communitybeer.com/event/sunday-funday-brunch-2/2026-07-26/,3,hit,true,true,
https://www.ticketmaster.com/event/Z7r9jZ1A70w44,3,miss,false,false,fetch failed
https://deeringestate.org/events/historic-kayak-adventure/,3,hit,true,true,
https://www.ticketmaster.com/robert-earl-keen-then-and-now-alexandria-virginia-08-21-2026/event/15006472A4997DF5,3,miss,false,false,fetch failed
https://communitybeer.com/event/trivia-night-2/2026-07-29/,3,hit,true,true,
https://www.triplecbrewing.com/live-music-events/2026/3/25/the-jam-clt-mixtape-l7hl5-2splp-5xlx2-78cx6-6dwp8,3,hit,true,true,
https://deeringestate.org/events/bird-walk/,3,hit,true,true,
https://www.terraza7.com/detalles-y-registro/guachinangos-new-york-sounds-of-son-jarocho-5,3,hit,true,false,
https://deeringestate.org/events/moonlight-tour/,3,hit,true,true,
https://deeringestate.org/events/community-action-days/,3,hit,true,true,
https://deeringestate.org/events/night-hike-campfire/,3,hit,true,true,
https://deeringestate.org/events/wildlife-kayak-adventure/,3,hit,true,true,
https://www.ticketmaster.com/an-evening-with-reba-and-dolly-scottsdale-arizona-08-07-2026/event/1900647AA13056C5,3,miss,false,false,fetch failed
https://www.ticketmaster.com/4nr-foreigner-tribute-scottsdale-arizona-09-04-2026/event/1900647AD76E80D6,3,miss,false,false,fetch failed
https://on.fgtix.com/trk/4iDbc,3,miss,false,false,no usable og/meta tags
https://www.ticketweb.com/event/joe-machi-pittsburgh-improv-tickets/13897994,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/event/Z7r9jZ1A7-tjp,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/356049,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/380305,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/372654,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/373150,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/375111,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/event/Z7r9jZ1A70JGy,3,miss,false,false,fetch failed
https://www.ticketweb.com/event/transmission-an-80s-dark-wave-thunderbird-lounge-tickets/14833163?REFERRAL_ID=tmfeed,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/369206,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/359977,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/332915,3,miss,false,false,no usable og/meta tags
https://www.ticketweb.com/event/disintegration-a-goth-dark-thunderbird-lounge-tickets/14876433?REFERRAL_ID=tmfeed,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/event/Z7r9jZ1A70yxK,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/370751,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/371554,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/event/Z7r9jZ1A70JGN,3,miss,false,false,fetch failed
https://www.ticketmaster.com/the-rb-tour-starring-usher-raymond-las-vegas-nevada-09-05-2026/event/1700648DC48066F0,3,miss,false,false,fetch failed
https://www.ticketweb.com/event/back-to-the-90s-party-thunderbird-lounge-tickets/14875313?REFERRAL_ID=tmfeed,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/373258,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/diana-ross-diana-in-motion-las-vegas-nevada-10-02-2026/event/170064EE17858D32,3,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7J7_-,3,miss,false,false,fetch failed
https://www.freerangebrewing.com/events/figure-drawing-7,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/roger-daltrey-a-great-night-out-las-vegas-nevada-08-26-2026/event/170064A5B2A1F21B,3,miss,false,false,fetch failed
https://www.ticketmaster.com/slayyyter-wort-girl-in-the-world-saint-louis-missouri-07-26-2026/event/06006498AFEE54D3,3,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7xA80,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/366718,3,miss,false,false,no usable og/meta tags
https://www.terraza7.com/detalles-y-registro/bebop-latin-jazz-jam-by-john-benitez-6-1,3,hit,true,false,
https://www.ticketmaster.com/event/Z7r9jZ1A7-_fp,3,miss,false,false,fetch failed
https://www.ticketmaster.com/students-at-the-symphony-with-the-atlanta-georgia-09-18-2026/event/0E00649CCABD9B44,3,miss,false,false,fetch failed
https://www.ticketmaster.com/abbacadabra-the-ultimate-abba-tribute-las-vegas-nevada-09-22-2026/event/170064CEDB90BDCA,3,miss,false,false,fetch failed
https://www.ticketmaster.com/just-park-testing-event-atlanta-georgia-07-30-2026/event/200062B0879D17DF,3,miss,false,false,fetch failed
https://www.ticketmaster.com/docksiders-a-yacht-rock-soft-rock-las-vegas-nevada-09-18-2026/event/170064CED790B956,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/357768,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/donny-edwards-the-next-best-thing-las-vegas-nevada-09-08-2026/event/170064CED1BEB103,3,miss,false,false,fetch failed
https://www.ticketmaster.com/forjoury-tribute-to-foreigner-journey-las-vegas-nevada-08-28-2026/event/170064BEBD54DCA4,3,miss,false,false,fetch failed
https://www.ticketmaster.com/sheena-easton-las-vegas-nevada-08-25-2026/event/170064BEB931D64B,3,miss,false,false,fetch failed
https://www.ticketmaster.com/cant-get-next-to-you-a-las-vegas-nevada-08-07-2026/event/170064BD0132BB53,3,miss,false,false,fetch failed
https://www.ticketmaster.com/ray-lamontagne-trouble-20th-anniversary-tour-new-york-new-york-10-01-2026/event/3B00624CBE1719A0,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/376385,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/376392,3,miss,false,false,no usable og/meta tags
https://idlehandscraftales.com/events/wildfox-pierogi-1-57sn7-amb6y,3,hit,true,false,
https://portland.heliumcomedy.com/shows/362480,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/event/Z7r9jZ1A70P-o,3,miss,false,false,fetch failed
https://idlehandscraftales.com/events/melrose-beer-garden-4,3,miss,false,false,no usable og/meta tags
https://thetexastheatre.com/films-and-events/the-end-of-evangelion-evangelion-30th-movie-fest,3,miss,false,false,no usable og/meta tags
https://jazzcafedetroit.com/events/August-2026/Aretha-s-Jazz-Jam,3,miss,false,false,no usable og/meta tags
https://www.ticketweb.com/event/xmas-every-month-the-southgate-house-revival-tickets/14897213,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/the-righteous-brothers-bringing-back-that-las-vegas-nevada-09-15-2026/event/170064CE019CEF00,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/347521,3,miss,false,false,no usable og/meta tags
https://johnnybrendas.com/event/jim-e-brown-3/johnny-brendas/philadelphia-pennsylvania/,3,hit,true,false,
https://www.burningbushbrewery.com/upcoming-events/jams-market-deli-residency-aj66c-ff6n3-a3w8y-bjncx-9mdkd-792rg-5wxr3-7b23p-mbhtz-yknn9-592ar,3,hit,true,true,
https://www.ticketmaster.com/event/Z7r9jZ1A7rbqt,3,miss,false,false,fetch failed
https://kungfunecktie.com/event/djsc-27/kung-fu-necktie-kfn/philadelphia-pennsylvania/,3,hit,true,false,
https://portland.heliumcomedy.com/shows/347425,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/360889,3,miss,false,false,no usable og/meta tags
https://colesbarchicago.com/shows/perfect-mash-a-dating-show-august-18-2026-691244,3,hit,true,true,
https://www.ticketmaster.com/phoebe-bridgers-the-lost-tour-brooklyn-new-york-09-24-2026/event/300064C47CDE2B82,3,miss,false,false,fetch failed
https://www.jazzshowcase.com/nowplaying/christian-dillingham-121922-pzx3s-kzrx6-n447h-njjxy-pakdd-d6ycr-dtndx-jszxn-mms5f-af5fb-9l5tp-bsx9r-wmcpt,3,hit,false,true,
https://www.jazzshowcase.com/nowplaying/jazzlinks-12821-sg7hl-6hnpz-skmal-n638k-4g9as-zbdhk-zxcdr-4y29j-ys5gd-cak8z-l6hlb-t3yjk-e67me-fsfl9-hppr2-kkfe2-53e4w-7esak-hcpy7-fbzc7-tyt48-2jxxc-w5sma,3,hit,false,true,
https://www.jazzshowcase.com/nowplaying/boblark-12621-gmtn7-je8zn-k8b75-9nr7x-4st8k-w2bbg-ccm6b-3fs7e-zrmhj-4z6bn-janth-9hle5-splph-pkt2c-jjgy6-plltj-629zb-ymapz-378yf-lwbhp-24ywm-mw7h8,3,hit,false,true,
https://portland.heliumcomedy.com/shows/380234,3,miss,false,false,no usable og/meta tags
https://gocomedy.net/calendar/fgcc6abdrm86j4y-xh75x-zh73p-f36xz-zz2sh-sh83w-8zwfd-y8lpx,3,hit,true,true,
https://gocomedy.net/calendar/08052026,3,hit,true,true,
https://www.ticketmaster.com/the-wailin-jennys-alexandria-virginia-09-02-2026/event/15006469A9698C03,3,miss,false,false,fetch failed
https://www.ticketmaster.com/circa-survive-philadelphia-pennsylvania-09-15-2026/event/02006458B12B5B88,3,miss,false,false,fetch failed
https://www.ticketmaster.com/fan-halen-scottsdale-arizona-08-21-2026/event/1900647ACFD17C12,3,miss,false,false,fetch failed
https://www.ticketmaster.com/thats-what-i-like-scottsdale-arizona-07-31-2026/event/1900647A9DD652BC,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/373390,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/364045,3,miss,false,false,no usable og/meta tags
https://portland.heliumcomedy.com/shows/378270,3,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/phish-commerce-city-colorado-09-04-2026/event/1E00644C89B192C2,3,miss,false,false,fetch failed
https://portland.heliumcomedy.com/shows/378332,3,miss,false,false,no usable og/meta tags
https://on-rotation.com/events/brewery-brunch/var/ri-510.l-L1,2,hit,true,false,
https://www.markethotel.org/events/186319,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A70z4x,2,miss,false,false,fetch failed
https://www.ticketmaster.com/hilary-duff-the-lucky-me-tour-new-york-new-york-08-05-2026/event/3B00644B95D7366C,2,miss,false,false,fetch failed
https://www.ticketmaster.com/sting-30-tour-seattle-washington-10-08-2026/event/0F006444A531611F,2,miss,false,false,fetch failed
https://www.ticketmaster.com/daniel-caesar-son-of-spergy-tour-anaheim-california-08-23-2026/event/0900647BCBC1F780,2,miss,false,false,fetch failed
https://www.ticketmaster.com/all-the-feelings-tour-with-metric-brooklyn-new-york-07-30-2026/event/0000643FDF1DF8F9,2,miss,false,false,fetch failed
https://www.terraza7.com/detalles-y-registro/trevor-turla-trio-soul-jazz,2,hit,true,false,
https://www.terraza7.com/detalles-y-registro/elvira-y-la-trietnia-colombian-caribbean-folk-pop-1-1,2,hit,true,false,
https://www.biscuitsandblues.com/find-a-show/20260726thebobbyyoungproject,2,hit,true,true,
https://www.terraza7.com/detalles-y-registro/musiquita-bilingual-music-for-children-1,2,hit,true,false,
https://www.terraza7.com/detalles-y-registro/bebop-latin-jazz-jam-by-john-benitez-5-3,2,hit,true,false,
https://www.ticketmaster.com/event/Z7r9jZ1A7Psxa,2,miss,false,false,fetch failed
https://www.ticketmaster.com/lucki-brooklyn-new-york-09-08-2026/event/000064ACBBFCEB12,2,miss,false,false,fetch failed
https://www.ticketmaster.com/bonnie-raitt-live-2026-with-special-los-angeles-california-10-20-2026/event/0B006468F6E35254,2,miss,false,false,fetch failed
https://www.ticketmaster.com/saint-levant-afandi-world-tour-los-angeles-california-10-13-2026/event/090064E9AC787E1C,2,miss,false,false,fetch failed
https://www.gutterbarbowl.com/spareroom/anny-the-gutter-f4ye2-3s6lt-7xjc2-sh3x6-3ewp5-c4djm-nrjbz,2,hit,true,false,
https://www.terraza7.com/detalles-y-registro/harold-forero-el-indio-moniquireno-costumbrista-musical-monologue,2,hit,true,false,
https://www.biscuitsandblues.com/find-a-show/20260729jonn-del-toro-richardson-unplugged,2,hit,true,true,
https://sf-eagle.com/events/filth-2/,2,hit,true,true,
https://www.ticketmaster.com/event/Z7r9jZ1A7P3ZU,2,miss,false,false,fetch failed
https://www.ticketmaster.com/kelela-new-avatar-live-brooklyn-new-york-10-09-2026/event/000064BCA5E7D31B,2,miss,false,false,fetch failed
https://www.ticketmaster.com/julieta-venegas-los-angeles-california-10-01-2026/event/09006489E4EA204C,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7P3vv,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7-Ueb,2,miss,false,false,fetch failed
https://www.ticketmaster.com/gary-allan-chandler-arizona-10-16-2026/event/190064B598955DD6,2,miss,false,false,fetch failed
https://www.terraza7.com/detalles-y-registro/argentinian-jam-by-emilio-teubal-tango-jazz-jam-3,2,hit,true,false,
https://www.terraza7.com/detalles-y-registro/moneco-chicha-peruana-second-set,2,hit,true,false,
https://www.terraza7.com/detalles-y-registro/guachinangos-new-york-sounds-of-son-jarocho-4,2,hit,true,false,
https://www.ticketmaster.com/comedy-tragedy-parody-dominic-fike-in-los-angeles-california-09-29-2026/event/0900648FC0A9933D,2,miss,false,false,fetch failed
https://www.ticketmaster.com/kelela-new-avatar-live-los-angeles-california-09-21-2026/event/090064BCDD2BF099,2,miss,false,false,fetch failed
https://www.ticketmaster.com/city-pop-waves-casiopea-special-live-los-angeles-california-09-12-2026/event/09006496E6FBAE4A,2,miss,false,false,fetch failed
https://www.ticketmaster.com/joe-dombrowski-brooklyn-new-york-09-11-2026/event/3000647103B46FFF,2,miss,false,false,fetch failed
https://www.gutterbarbowl.com/spareroom/event-one-rrhz3-g9rab-z9frj-d8w6b-722ze-cxk6f-gne3m-ppyec,2,miss,false,false,no usable og/meta tags
https://www.terraza7.com/detalles-y-registro/rumba-cubana-by-roman-diaz-5-1,2,hit,true,false,
https://www.terraza7.com/detalles-y-registro/guachinangos-new-york-sounds-of-son-jarocho-second-set-1,2,hit,true,false,
https://www.ticketmaster.com/she-him-pump-up-the-volumes-new-york-new-york-09-22-2026/event/030064B671930B02,2,miss,false,false,fetch failed
https://www.ticketmaster.com/charli-xcx-music-fashion-film-tour-inglewood-california-10-17-2026/event/090064C5EF12A97C,2,miss,false,false,fetch failed
https://on.fgtix.com/trk/5oHm,2,miss,false,false,no usable og/meta tags
https://www.terraza7.com/detalles-y-registro/palabra-imagen-y-escena-literary-visual-arts-series,2,hit,true,false,
https://on.fgtix.com/trk/IoIYb,2,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/chris-stapletons-allamerican-road-show-kansas-city-missouri-10-09-2026/event/21006390CCEC1E1D,2,miss,false,false,fetch failed
https://www.ticketmaster.com/pat-benatar-neil-giraldo-chandler-arizona-10-09-2026/event/19006484145AC8E0,2,miss,false,false,fetch failed
https://www.broadwaycomedyclub.com/shows/matty-chymbor/,2,hit,true,false,
https://www.ticketweb.com/event/earlybirds-club-camilles-at-the-bellwether-tickets/14195554,2,miss,false,false,no usable og/meta tags
https://www.thetowerbar.com/calendar/noche-oscura-dj-chuck-terror-diagnostic-mexi-surf-3/,2,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/the-rb-tour-starring-usher-raymond-inglewood-california-09-25-2026/event/0A006479C16B9A6B,2,miss,false,false,fetch failed
https://www.terraza7.com/detalles-y-registro/roman-diaz-la-rumba-de-queens,2,hit,true,false,
https://www.ticketmaster.com/event/Z7r9jZ1A7J8as,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7-xP4,2,miss,false,false,fetch failed
https://www.ticketmaster.com/uicideboy-present-grey-day-tour-2026-phoenix-arizona-10-08-2026/event/1900647BD82684E6,2,miss,false,false,fetch failed
https://www.ticketmaster.com/robyn-the-sexistential-tour-inglewood-california-09-23-2026/event/0900643CE7CDE833,2,miss,false,false,fetch failed
https://www.ticketmaster.com/buffalo-traffic-jam-pictures-of-you-new-york-new-york-09-30-2026/event/000064AD9DA7CB4B,2,miss,false,false,fetch failed
https://www.ticketmaster.com/julia-wolf-deep-end-world-tour-new-york-new-york-10-02-2026/event/00006481C09DC5A3,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A70U-a,2,miss,false,false,fetch failed
https://www.ticketmaster.com/marilyn-manson-san-antonio-texas-10-17-2026/event/3A0064EAAF619CAA,2,miss,false,false,fetch failed
https://www.ticketmaster.com/kacey-musgraves-middle-of-nowhere-tour-dallas-texas-10-10-2026/event/0C00649C8CA27EA5,2,miss,false,false,fetch failed
https://www.terraza7.com/detalles-y-registro/nostalgia-boleros-3-1,2,hit,true,false,
https://www.terraza7.com/detalles-y-registro/machiran-duo-rnb,2,hit,true,false,
https://www.ticketmaster.com/karol-g-viajando-por-el-mundo-east-rutherford-new-jersey-09-17-2026/event/00006491CEE4F36D,2,miss,false,false,fetch failed
https://www.terraza7.com/detalles-y-registro/festejation-peruvian-night-celebration-4,2,hit,true,false,
https://www.terraza7.com/detalles-y-registro/brazilian-jazz-jam-hosted-vinicius-gomes-1,2,hit,true,false,
https://www.ticketmaster.com/the-rb-tour-starring-usher-raymond-houston-texas-10-09-2026/event/3A00648DF578EA61,2,miss,false,false,fetch failed
https://www.ticketmaster.com/jill-scott-to-whom-this-may-irving-texas-09-03-2026/event/0C00646507605663,2,miss,false,false,fetch failed
https://www.ticketmaster.com/die-spitz-brooklyn-new-york-11-13-2026/event/0000645435128B9B,2,miss,false,false,fetch failed
https://www.ticketmaster.com/ben-harper-the-innocent-criminals-new-york-new-york-09-21-2026/event/0000643DFB737FC3,2,miss,false,false,fetch failed
https://tickets.citywinery.com/event/andrew-mcmahon-9ceqrt,2,hit,true,true,
https://www.ticketmaster.com/don-west-new-york-new-york-09-17-2026/event/0000647AF43C4447,2,miss,false,false,fetch failed
https://www.bowerystage.com/events/eric-nam-09-september-2026/,2,hit,true,true,
https://moonshinebeachsd.com/event/?id=401029302281&dt=260724&ve=beach&rm=0,2,miss,false,false,no usable og/meta tags
https://seatgeek.com/bts-tickets/arlington-texas-at-t-stadium-2026-08-15-8-pm/concert/17975621,2,miss,false,false,fetch failed
https://www.ticketmaster.com/passion-pit-the-pretty-penny-tour-los-angeles-california-08-18-2026/event/0900646427E0AC03,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7-NvP,2,miss,false,false,fetch failed
https://on.fgtix.com/trk/urw6b,2,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/morgan-wallen-still-the-problem-tour-philadelphia-pennsylvania-07-31-2026/event/0200635DC72EC234,2,miss,false,false,fetch failed
https://urbanmos.com/event/skyy-bottle-service-special/2026-07-24/,2,hit,true,true,
https://urbanmos.com/event/rawr-w-jinx-mirage/2026-07-24/,2,hit,true,true,
https://urbanmos.com/event/bubbles-for-brunch-10/,2,hit,true,true,
https://gossipgrill.com/event/smarty-pants-saturday-trivia-brunch/2026-07-25/,2,hit,true,true,
https://www.ticketmaster.com/event/Z7r9jZ1A7O9uI,2,miss,false,false,fetch failed
https://gossipgrill.com/event/sapphic-saturdays/2026-07-25/,2,hit,true,true,
https://gossipgrill.com/event/girls-gays-theys-sundays-2/2026-07-26/,2,hit,true,true,
https://gossipgrill.com/event/karaoke-with-joey-adams-2/2026-07-28/,2,hit,true,true,
https://gossipgrill.com/event/bingo-gone-bonkers-3-2-2-7-2-2-4/2026-07-29/,2,hit,true,true,
https://gossipgrill.com/event/tgiw-with-jocelyn/2026-07-29/,2,hit,true,true,
https://gossipgrill.com/event/thirsty-thursdays/2026-07-30/,2,hit,true,true,
https://urbanmos.com/event/martini-happy-hour-2/2026-07-24/,2,hit,true,true,
https://www.ticketmaster.com/event/Z7r9jZ1A7PwfS,2,miss,false,false,fetch failed
https://www.ticketmaster.com/iron-maiden-run-for-your-lives-los-angeles-california-09-25-2026/event/0A006355C2E05EEB,2,miss,false,false,fetch failed
https://www.ticketmaster.com/robyn-the-sexistential-tour-brooklyn-new-york-09-04-2026/event/30006451804219AB,2,miss,false,false,fetch failed
https://www.terraza7.com/detalles-y-registro/tambacum-tamborito-cumbancha-colombian-pacific-coast-rhythms-1,2,hit,true,false,
https://www.ticketmaster.com/widespread-panic-los-angeles-california-07-24-2026/event/0900646CA6AD9272,2,miss,false,false,fetch failed
https://www.ticketweb.com/event/cold-cave-performing-cremations-the-masonic-lodge-at-hollywood-tickets/14934633,2,miss,false,false,no usable og/meta tags
https://www.ticketweb.com/event/iceage-the-masonic-lodge-at-hollywood-tickets/14904833,2,miss,false,false,no usable og/meta tags
